rain_24h_mm,rain_72h_mm,river_ratio,soil_saturation,humidity_pct,wind_kmh,elevation_m,severity
3.6,32.9,0.354,0.557,53.3,4.4,226.1,0
14.8,51.3,0.537,0.358,51.7,11.3,24.9,0
114.8,146.8,1.004,0.595,63.2,22.7,41.2,3
4.7,10.7,0.434,0.28,33.6,4.2,55.6,0
1.7,53.4,0.667,0.574,61.4,38.7,49.4,0
3.1,19.4,0.289,0.137,52.2,5.8,217.3,0
14.6,81.3,0.687,0.664,56.9,9.3,72.2,1
34.6,90.0,0.754,0.36,59.0,18.7,155.6,0
18.7,126.5,0.81,0.536,59.0,16.2,124.8,1
2.3,31.9,0.421,0.33,54.3,26.0,116.5,0
34.2,95.1,0.637,0.637,58.3,22.2,223.3,0
2.8,120.0,0.75,0.636,58.6,5.9,76.1,1
8.7,23.5,0.425,0.311,61.2,9.3,117.0,0
49.5,122.8,0.946,0.752,71.0,20.5,52.7,3
19.5,68.9,0.705,0.555,48.5,11.9,58.7,1
20.4,30.3,0.445,0.24,57.3,6.7,83.6,0
2.4,28.6,0.221,0.212,39.5,1.9,218.5,0
9.9,186.5,1.221,0.992,49.7,30.6,24.1,3
43.2,113.3,0.772,0.657,57.3,10.7,70.9,2
25.8,71.3,0.576,0.507,62.1,19.2,54.9,1
35.4,50.7,0.466,0.315,56.7,7.8,152.4,0
17.3,18.5,0.242,0.309,60.2,16.6,71.8,0
43.6,50.2,0.577,0.275,56.2,4.4,34.0,0
2.3,33.0,0.518,0.329,47.8,6.1,26.5,0
14.2,44.9,0.468,0.363,47.9,10.3,66.1,0
29.9,115.9,0.964,0.636,62.3,8.1,44.1,3
1.1,12.6,0.486,0.299,49.2,7.5,32.0,0
85.0,95.3,0.927,0.455,46.2,25.3,42.2,3
19.8,69.9,0.462,0.51,60.3,9.4,41.5,0
0.9,21.9,0.524,0.266,44.7,5.1,57.4,0
19.3,40.0,0.44,0.263,56.6,9.5,123.1,0
2.9,82.2,0.749,0.377,43.4,1.8,146.7,0
5.1,14.7,0.317,0.406,52.9,10.2,56.7,0
51.0,121.1,0.783,0.64,37.2,11.8,217.1,1
9.0,54.0,0.492,0.356,53.2,10.3,155.5,0
8.9,27.8,0.356,0.184,46.4,4.0,44.6,0
2.7,32.5,0.259,0.403,42.3,14.2,119.7,0
11.7,24.7,0.206,0.366,60.0,11.1,61.3,0
21.2,46.5,0.689,0.433,54.4,30.5,237.1,0
9.0,121.4,0.618,0.641,51.5,22.7,153.8,1
104.1,118.7,0.831,0.704,62.9,11.3,35.2,3
4.1,7.2,0.402,0.134,59.8,6.1,37.9,0
4.1,34.7,0.324,0.333,49.2,22.9,60.2,0
11.2,108.8,0.595,0.593,65.7,5.8,118.4,0
94.1,131.6,0.741,0.71,76.9,10.3,66.4,3
36.0,59.7,0.653,0.247,69.2,16.7,29.6,1
8.6,31.3,0.34,0.469,61.1,7.9,75.2,0
8.6,80.4,0.699,0.635,48.5,15.4,77.6,0
3.9,45.7,0.388,0.252,53.0,2.6,231.4,0
10.7,60.7,0.579,0.465,52.1,9.1,61.4,0
13.7,48.4,0.497,0.232,60.9,25.0,39.6,0
34.4,96.8,0.699,0.56,57.4,7.5,122.4,1
27.8,140.1,0.819,0.521,54.5,9.1,115.4,2
10.3,40.5,0.411,0.309,66.9,10.2,65.4,0
66.7,107.8,0.729,0.551,60.0,11.4,113.4,2
7.1,115.8,0.944,0.729,48.1,2.7,43.8,2
1.7,36.3,0.422,0.47,49.1,23.1,55.7,0
22.3,93.3,0.523,0.691,64.1,11.4,61.2,1
47.6,59.6,0.553,0.513,61.1,18.2,221.4,0
16.5,30.6,0.381,0.305,58.3,26.2,63.1,0
2.5,135.5,0.861,0.736,54.3,7.8,73.4,2
20.4,78.5,0.55,0.516,37.7,15.3,207.1,0
23.3,49.9,0.69,0.266,47.2,1.6,44.4,1
25.9,43.6,0.487,0.451,53.9,2.4,64.7,0
20.9,43.6,0.559,0.41,57.9,12.4,112.5,0
53.5,60.5,0.713,0.479,52.7,5.7,44.4,1
3.7,57.7,0.431,0.197,44.5,16.3,50.6,0
34.8,84.3,0.729,0.545,55.1,20.0,56.7,1
9.4,58.0,0.495,0.493,64.1,7.0,52.0,0
14.0,104.5,0.658,0.581,37.0,18.1,50.5,1
9.6,42.4,0.382,0.298,32.3,9.5,64.7,0
28.0,73.0,0.674,0.338,70.4,29.7,145.6,1
10.1,13.5,0.611,0.103,41.4,4.3,59.8,0
36.2,94.8,0.635,0.558,54.6,12.1,141.4,1
13.2,63.7,0.573,0.404,42.1,14.3,118.3,0
9.3,17.5,0.422,0.225,51.1,20.7,50.7,0
7.6,34.3,0.313,0.449,52.1,19.5,219.6,0
11.4,92.2,0.819,0.422,66.7,8.8,81.9,1
20.9,64.7,0.792,0.398,61.1,10.4,79.0,1
18.1,34.4,0.384,0.465,44.6,6.5,119.4,0
8.5,59.2,0.736,0.38,38.1,26.6,30.5,0
18.2,141.8,0.882,0.731,58.9,34.8,48.8,2
14.2,19.6,0.269,0.24,50.1,2.7,141.3,0
6.3,63.1,0.559,0.486,47.2,22.8,66.2,0
36.1,78.4,0.763,0.296,67.2,20.1,64.0,1
49.7,57.0,0.603,0.381,45.9,3.4,70.1,0
14.9,59.0,0.633,0.412,51.5,21.9,67.5,0
11.5,29.6,0.462,0.204,58.9,29.8,61.4,0
79.8,103.8,0.99,0.61,55.3,23.8,51.6,3
50.9,101.9,0.86,0.643,70.5,7.8,55.1,2
15.6,64.8,0.739,0.47,46.4,38.7,53.6,0
5.5,53.8,0.451,0.547,52.3,23.7,70.9,0
36.8,212.9,1.207,0.96,52.3,7.4,106.5,3
12.2,40.0,0.446,0.379,32.0,17.1,128.3,0
81.4,90.9,0.727,0.572,61.7,19.8,73.7,2
25.6,83.0,0.602,0.478,62.4,5.0,54.4,1
18.7,60.8,0.611,0.516,46.7,13.5,74.8,1
61.8,80.9,0.764,0.517,56.9,18.2,117.5,1
36.9,54.5,0.601,0.282,53.8,9.7,54.5,0
1.7,96.9,0.806,0.62,56.6,31.5,59.0,1
0.8,2.5,0.177,0.145,49.3,9.8,119.9,0
9.6,50.8,0.482,0.346,53.7,17.9,79.7,0
93.2,110.2,0.81,0.581,67.2,16.8,53.1,3
111.7,158.2,1.163,0.855,65.7,12.1,47.8,3
25.8,40.0,0.454,0.431,69.6,15.6,225.0,0
46.0,93.4,0.888,0.525,51.2,13.4,57.7,2
16.8,93.8,0.615,0.521,60.3,38.3,60.5,0
19.5,39.0,0.53,0.146,65.3,23.6,58.2,0
13.7,36.4,0.571,0.256,53.1,3.5,115.6,0
51.2,97.1,0.706,0.468,60.7,8.8,49.0,1
72.0,133.6,0.773,0.722,67.8,9.1,212.4,2
19.0,170.9,0.93,0.828,52.1,1.8,34.8,3
19.4,42.7,0.579,0.262,39.9,19.6,38.4,0
14.5,37.3,0.415,0.337,52.3,16.8,59.9,0
73.6,83.9,0.756,0.497,76.9,8.2,155.7,2
40.8,41.7,0.539,0.112,63.1,6.7,29.1,0
4.5,82.1,0.781,0.595,53.3,1.8,114.7,1
90.9,120.0,1.02,0.732,72.6,10.4,60.5,3
0.0,9.9,0.285,0.197,50.9,15.6,34.6,0
67.4,135.6,0.952,0.733,63.0,43.8,57.3,3
47.5,104.8,0.876,0.554,56.2,5.3,78.1,2
19.0,41.5,0.405,0.195,58.9,15.5,66.3,0
18.5,61.3,0.641,0.61,50.7,45.2,148.2,0
15.4,27.5,0.318,0.353,51.9,11.1,225.8,0
4.8,64.5,0.665,0.513,59.8,10.4,37.8,0
84.9,103.3,0.795,0.552,64.0,16.1,155.0,2
17.9,102.9,0.727,0.677,59.4,11.7,38.1,1
4.7,56.2,0.387,0.273,57.9,19.5,217.8,0
80.6,88.1,0.926,0.497,64.3,57.7,107.8,3
28.9,106.7,0.673,0.657,53.8,7.9,218.4,0
30.6,103.5,1.075,0.522,46.3,5.0,35.8,3
96.5,161.6,1.16,0.883,58.7,9.6,36.8,3
34.9,103.0,0.618,0.604,62.5,22.1,216.8,0
8.1,41.1,0.351,0.357,58.0,13.9,46.2,0
34.9,77.0,0.794,0.411,49.7,24.6,52.8,1
5.5,32.9,0.436,0.343,56.1,2.3,48.7,0
10.3,13.7,0.464,0.407,55.4,10.3,33.6,0
24.9,75.8,0.886,0.487,63.5,20.1,28.8,2
45.3,50.6,0.654,0.425,76.6,4.2,45.3,1
8.8,19.1,0.371,0.317,58.0,14.9,149.4,0
14.9,32.3,0.588,0.201,48.9,10.9,30.0,0
14.7,49.7,0.511,0.359,60.3,34.7,215.9,0
52.8,182.7,1.049,0.868,52.1,5.8,41.6,3
18.5,35.8,0.593,0.126,72.7,25.1,70.7,0
89.9,227.9,1.399,1.0,56.6,12.6,56.2,3
10.3,81.5,0.701,0.41,57.2,2.4,220.0,0
9.3,54.8,0.596,0.452,53.5,7.3,51.0,0
66.3,81.5,0.822,0.425,59.3,25.5,116.0,2
32.2,67.7,0.518,0.624,53.3,22.4,222.6,0
64.1,102.3,0.698,0.549,73.2,20.6,56.1,2
2.9,61.9,0.616,0.591,57.0,5.0,59.0,0
18.0,34.1,0.564,0.296,53.7,35.5,54.4,0
24.9,97.9,0.643,0.552,69.8,13.1,156.0,0
23.1,54.9,0.46,0.532,54.8,11.0,209.5,0
15.2,65.9,0.405,0.351,60.3,12.5,54.9,0
22.6,52.0,0.507,0.385,44.9,4.7,117.2,0
23.9,117.6,0.687,0.681,45.5,3.2,114.9,1
8.9,20.0,0.452,0.293,59.1,10.8,49.0,0
50.9,94.1,0.823,0.546,62.6,4.0,32.7,2
81.4,88.7,0.82,0.513,82.2,25.5,33.7,3
37.8,92.1,0.77,0.611,52.4,32.2,220.8,1
27.9,38.0,0.469,0.342,61.9,52.9,154.4,0
16.8,42.6,0.537,0.431,52.7,7.1,37.2,0
24.7,47.6,0.515,0.398,62.7,22.1,149.1,0
27.4,191.6,1.037,0.975,62.5,21.4,159.1,3
4.8,20.6,0.482,0.361,52.6,10.8,63.0,0
48.6,122.0,0.804,0.621,53.9,19.0,66.1,2
11.2,12.0,0.313,0.326,51.1,27.9,215.6,0
69.4,104.5,0.9,0.568,54.2,12.1,159.1,2
121.9,218.7,1.323,0.895,74.4,23.9,58.0,3
25.7,29.4,0.337,0.263,33.6,17.5,70.5,0
28.9,99.7,0.57,0.498,52.0,15.4,228.1,0
10.8,40.4,0.554,0.369,61.0,6.1,221.5,0
24.1,25.7,0.382,0.253,62.9,5.7,76.4,0
7.9,87.2,0.563,0.527,40.4,9.1,72.9,0
54.8,111.4,0.857,0.7,65.4,24.4,113.1,2
11.0,24.3,0.177,0.407,44.6,14.6,55.6,0
16.7,76.2,0.463,0.499,51.6,18.4,223.3,0
9.2,13.4,0.509,0.329,59.6,17.0,42.3,0
22.8,41.4,0.371,0.323,47.8,50.1,149.5,0
85.0,119.2,0.856,0.498,77.0,24.4,155.2,2
43.0,75.6,0.712,0.365,60.9,7.7,60.8,1
8.2,57.6,0.525,0.384,57.0,10.8,154.4,0
32.3,193.5,1.068,0.996,65.8,24.7,140.9,3
33.4,74.0,0.717,0.447,64.5,3.3,54.7,1
38.6,80.2,0.829,0.595,64.6,13.3,58.9,2
41.8,127.0,0.799,0.833,53.4,10.4,69.4,2
6.0,38.4,0.446,0.248,44.1,5.2,28.4,0
7.5,10.3,0.341,0.411,50.9,5.0,67.4,0
30.4,67.4,0.662,0.292,60.7,21.1,114.3,1
9.7,11.8,0.358,0.392,43.3,22.1,77.2,0
5.4,84.2,0.654,0.501,57.5,8.8,55.4,0
12.5,46.4,0.376,0.338,57.0,9.8,59.8,0
19.0,66.7,0.512,0.436,53.6,11.7,54.2,0
5.8,17.2,0.298,0.174,53.4,1.0,228.7,0
29.0,41.0,0.476,0.473,57.2,39.7,53.8,0
1.1,57.0,0.521,0.337,55.7,18.8,42.7,0
10.9,36.7,0.489,0.27,59.7,23.6,22.2,0
11.9,27.8,0.593,0.163,76.9,9.3,149.5,0
2.1,99.0,0.685,0.495,53.7,18.6,42.3,1
102.4,140.4,1.177,0.657,63.2,8.8,61.9,3
11.6,30.0,0.529,0.226,38.6,18.4,116.6,0
27.9,68.0,0.707,0.426,45.2,13.4,52.0,0
9.3,31.4,0.377,0.2,47.4,4.3,49.7,0
2.1,54.1,0.531,0.532,57.9,33.4,80.2,0
2.0,12.5,0.316,0.215,49.2,19.3,68.3,0
5.3,85.2,0.858,0.541,56.1,52.4,43.0,1
9.6,31.7,0.488,0.379,47.7,6.0,56.1,0
1.2,8.2,0.287,0.394,55.8,10.1,111.2,0
3.1,11.3,0.527,0.305,59.5,19.6,37.6,0
107.5,135.2,1.008,0.678,66.0,6.7,60.5,3
15.5,31.5,0.513,0.205,58.0,15.1,50.4,0
5.2,10.5,0.319,0.251,49.3,19.9,220.9,0
1.5,7.2,0.363,0.303,42.4,4.8,61.2,0
2.3,36.5,0.399,0.333,56.8,12.4,139.9,0
19.1,61.2,0.607,0.421,58.4,7.5,153.4,0
49.6,86.1,0.697,0.53,64.7,18.0,37.8,1
25.3,119.9,0.85,0.473,63.7,19.5,216.5,1
1.7,49.3,0.508,0.383,50.3,11.9,20.6,0
19.1,37.2,0.606,0.389,53.6,22.3,61.9,0
63.6,76.3,0.832,0.469,59.9,6.9,34.9,2
12.4,16.7,0.461,0.345,56.7,22.5,24.8,0
25.4,83.9,0.688,0.607,54.9,39.4,54.2,1
13.1,143.5,1.015,0.687,55.1,4.9,73.2,2
31.3,100.3,0.815,0.605,51.2,5.6,73.0,1
6.6,32.7,0.157,0.31,44.8,30.9,62.9,0
8.4,22.8,0.282,0.085,46.1,14.4,149.4,0
13.6,68.7,0.621,0.427,57.5,20.7,66.8,0
10.5,38.1,0.5,0.234,53.3,7.3,63.3,0
17.0,41.7,0.571,0.352,50.8,9.0,52.3,0
11.1,111.8,0.938,0.671,59.1,26.9,41.0,2
10.8,13.7,0.414,0.213,65.4,9.8,83.1,0
50.0,95.5,0.535,0.466,56.0,9.9,157.4,0
4.4,20.0,0.411,0.278,44.0,2.1,56.9,0
19.2,52.0,0.655,0.6,62.6,9.0,66.7,1
1.9,14.1,0.275,0.039,52.4,4.2,222.8,0
37.8,65.4,0.661,0.453,56.6,6.9,47.0,1
24.6,209.1,1.174,0.935,64.1,7.4,58.3,3
105.8,169.5,1.265,0.794,66.8,28.1,62.2,3
4.2,59.2,0.527,0.398,55.8,2.0,55.2,0
80.4,114.1,0.96,0.588,66.1,16.8,62.4,3
5.1,36.1,0.409,0.373,78.8,8.7,209.8,0
12.3,48.1,0.549,0.343,52.9,15.4,23.4,0
2.6,52.9,0.565,0.189,59.9,16.6,68.9,0
104.7,169.4,1.141,0.947,66.7,11.3,153.7,3
28.6,171.2,1.197,0.94,60.2,25.0,30.7,3
28.9,54.9,0.637,0.337,55.1,40.8,61.5,0
5.9,104.7,0.856,0.587,59.3,4.1,36.9,2
11.7,155.4,0.896,0.887,53.1,19.5,71.4,3
9.1,77.9,0.538,0.572,57.5,11.1,109.3,0
12.6,43.1,0.499,0.468,48.0,12.7,72.2,0
19.2,88.4,0.759,0.554,48.7,25.0,78.1,1
30.6,35.5,0.509,0.386,41.8,20.3,120.7,0
2.9,128.6,0.771,0.801,55.4,9.3,70.5,2
6.2,80.4,0.709,0.458,47.8,26.4,75.8,0
52.0,81.2,0.694,0.532,77.9,13.5,17.1,1
51.1,78.3,0.781,0.288,56.4,8.7,43.7,1
27.0,33.8,0.523,0.168,66.3,14.8,40.0,0
12.4,96.0,0.701,0.594,63.1,29.1,62.0,1
54.9,82.7,0.688,0.557,58.8,5.5,58.6,2
23.8,157.9,1.014,0.752,49.9,18.9,59.4,2
52.2,57.0,0.63,0.345,59.3,4.1,61.3,0
28.3,40.8,0.326,0.305,65.6,21.4,220.4,0
0.9,11.8,0.411,0.243,70.4,15.7,50.1,0
10.9,11.5,0.462,0.016,43.9,33.2,73.5,0
42.3,101.0,0.867,0.611,58.9,5.4,64.9,2
8.9,17.7,0.382,0.251,48.6,14.8,118.3,0
64.7,77.2,0.646,0.499,59.5,9.2,129.1,1
38.8,48.3,0.484,0.355,71.9,10.7,213.6,0
59.7,82.2,0.717,0.372,55.4,39.5,79.2,1
11.3,125.4,0.762,0.563,40.9,15.5,216.7,1
4.7,55.0,0.613,0.529,54.4,17.9,76.4,0
3.6,43.1,0.475,0.288,55.6,8.6,63.5,0
31.1,64.0,0.453,0.499,53.6,13.1,60.0,0
1.1,20.0,0.462,0.16,46.7,24.5,52.4,0
1.3,20.5,0.427,0.258,53.5,32.6,54.5,0
8.2,45.9,0.522,0.317,42.5,12.2,56.5,0
22.8,127.3,0.75,0.644,59.0,29.4,86.0,2
6.4,23.8,0.322,0.241,50.2,11.8,81.9,0
51.2,127.3,0.862,0.8,71.3,8.9,43.7,2
60.5,70.5,0.588,0.625,64.2,16.8,148.1,0
28.9,87.2,0.628,0.537,55.4,7.2,127.9,0
9.0,110.3,0.663,0.567,51.6,15.0,73.6,0
44.2,74.7,0.878,0.348,43.6,6.0,59.3,2
29.9,48.9,0.674,0.242,55.8,20.8,83.2,0
21.7,79.8,0.683,0.617,53.8,5.2,80.2,1
15.5,139.4,0.904,0.584,54.9,7.1,65.2,2
1.3,74.7,0.726,0.428,50.7,7.4,150.6,1
118.6,255.7,1.7,1.0,82.4,10.5,41.0,3
2.8,36.3,0.395,0.085,50.3,11.5,51.7,0
81.1,112.6,0.931,0.501,58.2,4.6,50.2,3
35.9,41.4,0.525,0.219,44.4,12.0,43.5,0
9.6,27.8,0.424,0.227,50.0,0.7,32.1,0
7.8,37.1,0.362,0.346,44.9,15.4,213.1,0
1.2,33.4,0.396,0.401,41.8,3.8,124.0,0
18.8,76.0,0.671,0.413,52.5,16.9,55.1,1
1.1,21.3,0.418,0.221,61.3,27.6,48.1,0
53.9,75.4,0.826,0.459,68.1,10.1,70.4,2
24.1,179.2,0.989,0.797,45.6,13.5,110.0,2
17.4,18.1,0.495,0.287,55.1,4.0,53.4,0
20.0,32.1,0.389,0.344,58.6,17.0,28.5,0
25.1,26.4,0.476,0.036,60.7,20.0,53.5,0
12.0,14.0,0.469,0.291,66.7,3.3,65.2,0
14.1,37.1,0.529,0.334,44.9,19.7,61.4,0
88.6,132.8,0.983,0.714,59.1,13.5,39.8,3
49.1,71.2,0.647,0.56,54.6,10.2,153.5,1
34.4,81.0,0.835,0.331,60.4,25.4,73.7,1
9.6,74.6,0.542,0.354,31.8,7.7,116.1,0
0.4,40.1,0.427,0.328,50.2,3.4,214.8,0
30.6,77.0,0.754,0.267,42.6,12.0,69.6,1
20.0,45.0,0.475,0.334,55.2,21.5,78.4,0
13.7,33.9,0.588,0.387,70.8,11.6,113.9,0
16.5,17.5,0.556,0.283,61.8,9.9,109.8,0
3.2,70.9,0.654,0.46,42.7,17.0,138.7,0
5.1,43.2,0.549,0.325,49.5,5.7,124.8,0
49.2,92.6,0.626,0.498,52.8,15.2,37.5,1
43.0,48.2,0.45,0.322,69.2,3.7,64.3,0
67.2,80.2,0.729,0.509,45.1,19.5,73.3,2
29.9,53.7,0.511,0.247,53.3,26.4,65.8,0
28.5,37.2,0.571,0.455,51.0,33.0,38.2,0
5.0,44.2,0.242,0.284,43.4,22.1,51.6,0
6.2,43.0,0.552,0.396,66.3,18.8,49.9,0
10.7,45.3,0.512,0.362,41.2,11.3,26.1,0
2.1,69.0,0.508,0.342,42.8,19.4,120.6,0
5.6,45.6,0.671,0.472,65.7,12.2,61.4,0
19.9,114.7,0.733,0.719,54.4,4.7,147.6,1
9.9,51.2,0.332,0.236,52.2,26.2,148.3,0
21.8,38.1,0.483,0.32,50.5,2.6,148.7,0
49.1,80.7,0.653,0.509,59.8,10.4,224.7,0
21.7,65.5,0.599,0.246,52.0,7.1,52.8,0
28.8,42.3,0.744,0.152,50.7,13.6,45.4,0
1.1,37.0,0.497,0.247,41.0,21.3,25.5,0
48.3,64.2,0.73,0.309,60.0,20.4,73.1,1
1.0,9.7,0.379,0.123,47.4,2.3,46.9,0
9.0,127.8,0.974,0.553,49.7,4.3,45.6,2
3.5,19.1,0.357,0.242,57.8,18.8,57.5,0
0.4,13.0,0.259,0.15,48.0,47.5,60.8,0
20.5,79.7,0.736,0.587,54.4,8.2,60.5,1
31.4,54.3,0.606,0.405,70.4,5.0,58.7,0
68.7,83.1,0.833,0.571,66.1,12.0,55.5,2
23.8,84.5,0.544,0.353,51.5,4.2,214.7,0
5.5,36.3,0.494,0.263,44.1,10.3,77.1,0
9.6,77.1,0.461,0.489,52.5,12.8,117.8,0
0.6,98.1,0.682,0.598,58.4,24.7,39.6,1
11.0,33.3,0.398,0.25,49.0,17.5,53.6,0
17.1,73.6,0.689,0.418,54.4,21.5,46.8,0
30.1,131.2,0.799,0.649,51.9,11.5,154.2,1
38.6,161.3,0.927,0.773,54.9,38.9,41.0,3
29.1,46.9,0.39,0.555,46.4,4.5,230.1,0
4.7,80.4,0.665,0.517,54.4,10.6,117.1,0
2.8,4.2,0.276,0.2,53.1,10.2,156.1,0
36.0,76.8,0.62,0.362,69.1,8.1,48.5,1
0.3,6.6,0.412,0.094,52.4,27.8,46.0,0
99.0,121.4,1.116,0.628,61.6,5.5,48.3,3
6.4,171.7,1.052,0.942,64.1,4.8,162.0,3
54.6,123.2,0.7,0.636,63.1,15.0,55.4,2
8.2,17.8,0.41,0.235,54.3,9.3,59.2,0
32.1,114.0,0.82,0.552,56.5,12.2,55.6,2
3.0,82.7,0.475,0.341,53.2,5.1,49.5,0
18.3,101.5,0.648,0.61,47.5,8.2,45.0,1
25.1,65.8,0.657,0.41,54.8,25.1,112.0,1
2.9,71.3,0.563,0.494,50.1,18.0,155.8,0
3.8,27.2,0.421,0.299,54.9,11.3,71.3,0
10.2,32.7,0.4,0.219,62.0,20.5,52.5,0
13.2,51.8,0.64,0.399,61.3,23.7,53.7,0
30.1,44.2,0.426,0.234,60.3,43.0,54.2,0
27.2,38.7,0.445,0.348,42.0,20.6,28.6,0
20.5,74.1,0.621,0.459,51.2,23.4,49.8,1
42.9,100.5,0.665,0.705,43.7,8.0,40.8,1
26.4,38.3,0.436,0.249,64.3,17.2,39.8,0
28.4,46.3,0.637,0.239,55.0,13.3,57.6,0
3.7,50.9,0.354,0.339,50.8,23.1,209.7,0
46.0,89.8,0.835,0.58,53.3,24.3,37.4,2
40.9,81.5,0.726,0.242,68.1,23.5,124.7,1
21.6,34.2,0.471,0.39,55.7,27.9,46.9,0
39.5,221.7,1.169,1.0,56.8,18.9,56.3,3
16.7,37.1,0.481,0.22,55.1,7.1,71.9,0
71.8,120.7,0.72,0.611,64.5,21.8,80.7,2
19.5,28.2,0.342,0.222,53.5,23.6,159.2,0
16.1,46.9,0.549,0.25,64.1,24.0,52.0,0
26.6,38.1,0.549,0.152,65.7,9.4,113.9,0
85.1,104.7,0.864,0.648,65.8,5.8,56.3,3
8.5,49.9,0.463,0.322,46.6,30.8,69.1,0
24.8,118.3,0.775,0.6,58.0,8.7,59.9,2
9.4,26.9,0.289,0.359,48.2,10.7,221.2,0
16.1,55.6,0.563,0.399,65.4,9.6,146.8,0
5.5,53.9,0.562,0.247,64.9,13.8,67.5,0
27.6,87.5,0.669,0.577,61.6,10.3,127.7,1
17.8,20.3,0.38,0.392,45.0,13.5,211.3,0
38.7,106.0,0.813,0.633,53.9,7.7,50.6,2
49.3,98.2,0.672,0.48,57.7,30.3,58.9,1
56.3,97.0,0.662,0.42,53.7,20.3,118.4,1
9.9,25.2,0.482,0.196,50.6,13.0,49.1,0
26.6,70.6,0.531,0.461,57.6,2.3,33.1,0
59.6,206.5,1.219,1.0,65.2,7.9,76.2,3
5.4,90.9,0.693,0.461,62.6,20.2,38.2,1
20.0,42.2,0.408,0.284,54.5,6.5,74.5,0
6.0,46.1,0.368,0.449,50.0,16.6,34.2,0
59.0,100.2,0.711,0.526,50.6,12.1,58.1,2
31.5,57.2,0.435,0.554,59.3,14.1,47.3,0
31.0,37.8,0.565,0.312,52.8,11.0,57.8,0
6.9,29.5,0.479,0.399,50.9,10.5,46.2,0
65.4,117.4,0.831,0.666,57.4,22.8,57.1,2
12.4,34.6,0.25,0.377,49.1,20.6,214.1,0
7.9,38.7,0.483,0.313,58.5,13.9,221.1,0
51.8,146.2,1.043,0.732,59.3,22.9,49.8,3
11.0,42.0,0.432,0.379,65.7,4.1,69.8,0
8.4,41.2,0.59,0.41,43.9,12.1,66.2,0
40.8,77.7,0.714,0.526,68.0,10.3,44.2,2
3.2,23.4,0.451,0.111,48.0,8.2,28.0,0
31.9,101.0,0.588,0.592,56.1,9.0,215.4,0
20.2,28.9,0.333,0.232,58.7,26.6,34.0,0
37.7,57.7,0.458,0.353,65.7,6.6,66.0,0
28.5,68.7,0.826,0.486,64.5,8.8,52.6,1
22.3,45.9,0.42,0.509,63.4,14.5,117.0,0
11.0,125.0,0.858,0.64,51.6,8.3,43.6,2
17.9,51.0,0.575,0.554,68.8,8.5,74.8,0
28.2,60.5,0.598,0.314,60.9,10.0,59.0,0
80.2,92.1,0.803,0.645,40.8,21.7,56.4,2
33.9,57.9,0.585,0.442,57.4,28.4,53.8,0
6.4,73.0,0.669,0.48,49.6,20.1,45.1,0
47.5,63.6,0.556,0.549,56.8,41.8,48.2,1
5.8,9.6,0.3,0.16,57.7,34.6,76.5,0
3.8,32.0,0.223,0.418,54.7,2.3,76.4,0
2.7,37.3,0.201,0.305,46.7,26.1,214.0,0
16.8,38.3,0.275,0.269,66.4,34.5,220.0,0
17.7,113.2,0.838,0.496,44.2,18.1,131.7,1
7.7,172.7,1.024,0.987,42.1,10.6,41.5,3
2.0,42.0,0.507,0.444,43.3,5.7,118.9,0
3.9,27.7,0.424,0.243,55.9,18.9,115.8,0
34.6,86.6,0.716,0.562,60.2,5.5,104.7,1
12.7,108.8,0.686,0.61,47.2,13.6,71.0,1
4.7,22.2,0.373,0.233,47.7,56.8,117.5,0
20.1,84.0,0.701,0.59,54.9,4.1,72.1,1
24.5,52.7,0.751,0.326,47.1,14.4,72.5,0
27.4,108.8,0.732,0.401,62.4,24.6,121.7,1
19.3,31.2,0.548,0.323,67.3,15.4,26.0,0
16.2,121.7,0.824,0.654,52.9,19.8,62.6,2
55.7,97.0,0.743,0.5,63.4,5.9,44.3,2
4.2,56.1,0.528,0.315,53.2,38.7,214.7,0
13.9,23.6,0.489,0.13,64.8,14.8,230.0,0
11.8,21.1,0.438,0.229,69.1,4.5,49.5,0
21.7,66.7,0.46,0.358,52.3,23.5,215.3,0
40.4,93.7,0.798,0.627,58.4,39.9,64.1,2
21.0,47.0,0.526,0.407,61.9,10.5,109.7,0
90.5,148.6,1.262,0.708,68.9,15.8,70.0,3
4.1,13.7,0.435,0.28,45.0,26.4,53.0,0
18.5,24.6,0.252,0.265,40.2,22.6,222.1,0
1.9,39.1,0.573,0.306,47.2,6.4,75.6,0
2.8,12.0,0.421,0.221,54.8,1.7,66.9,0
11.0,14.9,0.454,0.397,50.3,38.9,77.7,0
6.7,19.7,0.339,0.314,44.3,9.0,218.4,0
18.8,70.5,0.705,0.424,50.1,5.4,79.6,1
21.8,62.2,0.634,0.5,69.8,7.8,63.9,0
4.3,101.3,0.658,0.647,43.3,30.4,146.0,1
11.2,54.1,0.523,0.412,51.0,0.9,117.4,0
2.3,12.4,0.352,0.198,47.9,25.8,48.3,0
20.0,74.7,0.623,0.432,70.5,18.3,148.1,0
48.9,65.9,0.572,0.337,47.7,12.4,209.3,0
13.7,39.1,0.43,0.347,47.6,14.0,106.5,0
83.4,100.7,0.849,0.512,65.5,24.8,44.6,2
15.4,23.8,0.425,0.232,55.5,9.8,58.1,0
18.9,250.9,1.244,1.0,63.7,7.7,26.5,3
5.8,20.1,0.455,0.409,60.8,20.1,111.5,0
